mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,delta_mean_0,delta_mean_1,delta_mean_2,delta_mean_3,delta_mean_4,delta_mean_5,delta_mean_6,delta_mean_7,delta_mean_8,delta_mean_9,delta_mean_10,delta_mean_11,delta_mean_12,delta_std_0,delta_std_1,delta_std_2,delta_std_3,delta_std_4,delta_std_5,delta_std_6,delta_std_7,delta_std_8,delta_std_9,delta_std_10,delta_std_11,delta_std_12,delta2_mean_0,delta2_mean_1,delta2_mean_2,delta2_mean_3,delta2_mean_4,delta2_mean_5,delta2_mean_6,delta2_mean_7,delta2_mean_8,delta2_mean_9,delta2_mean_10,delta2_mean_11,delta2_mean_12,delta2_std_0,delta2_std_1,delta2_std_2,delta2_std_3,delta2_std_4,delta2_std_5,delta2_std_6,delta2_std_7,delta2_std_8,delta2_std_9,delta2_std_10,delta2_std_11,delta2_std_12,rmse_mean,rmse_std,spec_mean,spec_std,mel_mean,mel_std,emotion
0.5300501,1.8180988,1.9220979,1.872191,1.7185439,2.07463,1.2847918,0.0958978,1.1458893,1.316321,1.7067455,-0.84029835,1.2639025,-0.9200392,-0.47453186,-0.45423526,0.48155415,-0.5303966,0.42698902,-0.1078632,0.53155124,-0.7191274,0.7957318,-0.7961617,1.4013615,-1.0909575,1.4390423,-0.8158646,-1.1849275,0.15404107,-1.0416454,-1.0510662,-1.3365852,-1.8253101,-1.4080724,-0.6850529,-0.26271147,-0.6788048,-0.79478997,-0.0034671628,0.045297254,-0.41539517,0.4270157,-1.7040565,-0.33220375,0.81030035,-0.24700563,-1.0426542,-0.6906677,-0.25815648,0.425817,-0.81885445,1.4474648,1.0131333,-0.3166615,-0.28318274,-0.84855366,-1.1423731,-0.93368125,-0.5379354,-0.9906103,-0.7803447,-0.60854095,-0.88430727,-0.44872177,-0.3924485,0.12861696,-0.4228205,0.3860771,-1.1881095,0.36828306,1.1982687,0.31848016,-0.513143,-0.66894644,0.19420363,-0.1789116,-0.6296394,0.45248112,0.36761588,0.065535024,0.28020963,0.5300512,-0.5796078,sad
0.39086854,0.18090037,-0.4081957,-1.1974965,0.104779966,-0.24682437,1.0282515,-1.910405,0.796824,0.57316864,-0.57796574,0.026582237,-0.6857868,0.44533974,0.22928998,0.2527507,0.71115255,-0.9823776,0.52898884,-0.33072868,1.6993093,-1.178685,0.0628028,0.82761306,-0.46306852,0.06410099,-0.15696876,0.856964,-1.6080225,0.082132086,-0.4810579,-2.0686355,0.67350096,-0.51871896,-1.1301143,-0.6247341,0.24204549,-0.31578112,0.04341383,-0.92325336,0.23149334,0.9068668,0.84499085,-0.46819574,0.4235375,1.256937,0.5638549,-0.3413744,-0.7207997,-0.9521215,-0.6117575,-0.37992418,-1.2447008,0.2929675,0.5759074,0.6242673,0.14235942,0.6971105,0.41124102,1.6371998,0.53439283,-0.63177466,1.4304706,1.8257312,0.36735228,-0.6185282,0.27256364,0.62641126,0.7286178,-0.52136755,1.1213512,1.3497707,0.854404,-0.14356981,-0.96031785,0.03612429,-0.7793242,-0.7969502,1.0825225,1.1013334,0.6957686,0.5584094,0.39086565,0.60134256,fearful
1.2402449,1.7561837,1.6632757,2.0867496,1.2586322,1.4158493,2.2243507,0.38204733,1.5730684,0.27288768,1.2804139,-0.34905753,0.78761494,-0.828875,-0.20390245,0.512373,1.1671534,0.13013682,-0.121511266,0.0837481,0.99045044,0.45731068,1.4028132,-0.38963702,1.2165276,-0.77216023,1.6836107,-0.39109904,-0.9794772,-0.028588286,-1.4134771,-1.4202573,-1.6764882,-1.9188485,-1.5746732,-1.0183077,-0.7878094,-1.0045336,-0.724277,-0.60046244,-1.0513022,0.17647485,1.2097394,-0.5848,-0.8046864,0.3627409,-0.8791408,1.8703803,1.1453104,-0.6249592,0.5237437,-1.4287503,1.2339977,0.38315287,-0.6416573,-0.23087406,-0.51423615,-0.7817766,-0.6715797,-0.64187,-0.9047452,-0.49996603,-0.14311269,-0.2766461,-0.18940423,-1.6127486,-0.8969462,-0.46900365,0.53895324,-1.0322788,-0.21450095,0.21039234,-0.0640212,1.5725887,-0.052915584,-1.0066955,0.37153313,-1.0193596,1.4842774,1.5859246,1.1345646,-0.81017876,1.2402463,-0.42901385,calm
-0.088166274,0.24778445,1.2795204,0.106997244,0.508875,0.16005234,0.5838732,-0.70867425,-0.24623235,0.17565912,-0.23009911,0.5484748,-0.72013974,-0.27599275,1.135725,0.1611085,0.854577,-1.5316324,-0.3064666,-0.26549235,0.30400616,-0.524367,-0.79378,0.8640801,-1.3165697,-0.23885801,-0.4680571,0.25936788,-1.4610771,0.86455387,0.17695491,0.42337567,0.14825085,0.70610726,-0.18679753,-0.5623422,1.243788,-0.101716004,1.029867,0.12874053,1.3845018,0.95292693,1.2447705,-1.8421637,-0.17466828,0.20659791,-1.1269414,-0.3151763,-0.48244295,-0.04659924,-0.5593748,-0.6404963,-1.24817,-0.58415604,0.12901711,0.9059965,0.18436696,0.049903862,2.612481,0.06732255,0.8487648,-0.83342797,0.18927431,1.554603,2.3890507,1.3097974,0.13871363,0.3182727,0.2196333,-1.5166255,-0.2396389,2.4202278,-1.3058839,0.02807329,0.060506076,-0.7133857,-0.17334023,0.16170375,0.95646644,0.8080269,-0.036652848,0.40324053,-0.08816562,-0.104951814,disgust
-1.2593372,-0.6300803,0.69996184,-0.06252568,-0.55854183,0.08178364,1.8811436,0.051726732,0.24214827,-0.9669232,-0.101282984,-0.16514549,-0.13179427,0.058851372,0.33136883,-0.8075488,0.5840416,-0.5935325,-0.36751997,-0.6002065,-0.05470316,-0.69775647,0.726849,0.18304972,-0.19702953,-0.06333723,-1.5956283,0.1081616,-1.3997563,0.13235153,0.07376861,-0.9628557,-1.039191,-0.66294914,1.8754044,0.027529342,0.34885636,-0.5837342,0.09946143,-1.3666501,0.61075383,-0.21673554,0.09778034,-0.49872032,-0.15589271,-0.15621683,-0.8290669,-0.65175384,0.12562728,-0.09425014,0.06940503,-0.41785595,0.6150613,-1.1967232,-1.3576151,1.3255811,0.904226,1.9928209,-0.23437981,3.0287893,-0.70911753,1.5823376,-0.21498628,0.9191881,-1.2162898,-1.0111655,0.03753197,0.21424682,-0.035310328,-0.5967004,-0.112706445,0.21849693,0.25855985,-0.6706667,0.30368012,-0.11738286,-0.7975564,-0.049223986,-0.59828764,-0.44108006,-0.98343223,0.094619155,-1.2593342,-0.24978326,angry
0.8327254,0.33908796,0.011808031,-0.13305278,-0.19537063,0.47381756,1.2892011,-1.5389588,0.90156835,0.30690092,-0.2048924,-0.85069984,-0.116799094,-0.6333693,-0.19632314,0.03398474,0.016181441,-0.016477384,0.18663265,-1.3750002,1.9585391,-0.24701272,1.8734877,0.2131355,0.9931781,0.059339672,1.2780137,-0.5219247,-1.841174,-0.39916396,-0.4605762,-1.0867862,-0.49555784,0.05185922,0.3316206,-0.34932315,0.6809734,0.8534679,0.18692821,0.38658673,-0.6071306,0.40487117,-0.08977455,-0.25803927,0.39462465,-0.5333292,1.2268652,0.7742251,1.5015166,0.22356085,1.2045234,0.037391625,-1.108092,2.2202826,0.18558562,-0.00041469152,1.6354545,-0.88360876,-0.50694263,-0.08400135,-0.5855648,-3.0315335,-0.88581836,-1.3664935,-1.9480103,-0.034476653,0.26657477,0.7430616,0.040279705,-0.06673712,0.32951292,-0.3099813,0.7738114,0.1399048,1.9768144,0.4570126,1.2311307,0.3695893,0.3343611,0.87893635,1.0017983,-0.72273004,0.83272773,-0.7391613,surprised
0.94790363,-0.4400788,0.24394445,-0.8349668,-0.41525042,0.20811206,0.9690578,-1.8817898,-0.006214909,-1.0801879,-0.45650056,-1.47848,-0.96123344,-0.49484533,0.5367134,0.18949637,-0.32133982,0.38932937,-0.14543962,-1.2078497,2.471544,-0.35648015,1.4141798,0.5452348,1.3077376,0.70593727,-0.0075590494,0.6560609,-1.0649928,-0.743966,-0.8774918,-0.5787895,0.008571802,0.59178793,0.16982344,-0.3867874,0.6786916,0.31019786,-0.111146346,-0.25602162,1.539557,1.3086151,0.31720978,0.45477647,-0.99123234,-0.30253893,1.1456186,-1.3607432,1.101838,0.99514663,0.75171185,0.60176766,-0.972423,-0.27934423,0.94006103,0.6721098,1.2269092,0.11821676,-0.41244787,2.2117152,1.023253,-0.009066871,0.26623747,1.3913127,0.29115215,0.32717767,0.31096494,0.81013876,-0.62952375,-0.78609776,-0.7106484,0.31344417,0.836976,-0.7940551,-0.23153163,1.7039918,0.51186526,-0.20707548,2.3218334,2.9797359,1.2943457,-0.054347385,0.9479048,-0.48637506,surprised
1.2361865,0.8483876,1.8044635,1.5090064,1.4374284,1.7646456,1.7372147,-0.0037625225,1.0707923,0.8509494,0.8770484,0.3125029,0.57579595,-1.195123,-0.22416843,-0.34623763,0.46348354,-1.4954255,0.11785953,-0.3038449,1.4300358,-0.5044909,0.15234286,0.010150244,0.49905863,-0.96713203,1.6980624,-0.35316905,-0.97295576,-0.041440133,-1.3820541,-1.3475295,-1.5650586,-1.7649957,-1.361483,-0.78056926,-0.54993796,-0.72417444,-0.4858913,-0.4124849,0.07086332,-0.49933586,0.33614528,-2.2272575,-0.06328726,0.22518186,-0.29018855,-0.6097429,-0.06999659,-0.2072127,-0.12869024,-1.0180529,1.2900684,0.54092133,-0.4927196,-0.1613124,-0.46721655,-0.7035558,-0.52023613,-0.4189034,-0.67669183,-0.31057063,-0.0603581,-0.2264299,-0.18080698,-0.29521918,-0.62161106,-0.40046856,0.4904438,-2.3421679,0.5628265,1.1391358,0.36419454,-0.5561448,-0.32600483,0.5369665,-1.0129894,-0.9853027,1.7711142,2.4505787,1.2435607,-0.6639081,1.2361872,-1.2190183,sad
-1.1696188,-1.1832081,-0.008252788,-0.73615324,-1.1876887,-0.40530995,1.9928023,-0.8243945,0.47925544,-1.1426041,-0.07150458,0.10867123,-0.4102701,-0.4554006,-0.7395482,-0.13364525,1.0535934,0.8754592,0.042998575,-0.080252595,1.1266782,-0.34064618,0.5363153,0.76337004,-0.3125264,0.30483925,-1.0483869,0.7932354,-0.8039084,0.6392598,-0.9753254,0.8458447,-0.8882183,0.5055928,1.2466377,0.16995622,2.0692542,-0.6762088,0.9499717,-1.1132292,0.14683835,0.7675536,0.53597814,1.4293387,0.095783934,0.57184964,-0.049293436,1.2421571,0.18303984,1.5434378,-0.43735614,-0.07566955,-0.15681309,-0.20075084,1.4621913,0.41638166,1.8278633,0.12962842,-2.0169885,3.0517116,-0.35757136,1.1970626,-0.9565726,-0.09776954,-0.56826615,-0.8718369,-0.72047997,0.74789196,-0.45028535,1.1726458,0.27156764,0.8740673,0.7945118,0.3062449,-0.11618629,0.7531216,-0.6686385,-0.3743791,-0.725245,-0.5943125,-0.7483477,-0.38120392,-1.1696169,-0.69192797,angry
-0.7230914,0.10204175,-0.19121471,-0.0022054156,-0.4306006,0.11871005,1.9356874,-0.22180997,0.7355314,-0.5763441,0.006107142,-0.280959,-0.43704748,0.18200552,0.2280953,0.0010015726,1.1438898,-0.24703643,-0.17541477,-0.3728835,0.39145648,-1.254123,0.45268825,0.44184363,-0.5537069,-0.01213825,0.8847798,0.16605976,-0.765731,0.18508132,0.0036148808,-1.5200559,-1.4321946,-1.383502,-0.47968817,-0.9209531,-1.1360977,-0.04634739,-1.5237557,0.100802615,-0.3367585,0.24827425,1.2686263,-0.0016355306,0.40550202,-0.20245613,0.26190406,-0.46382442,0.6732924,1.4335278,-0.6562747,0.07320979,-1.4891864,1.7754232,0.38915992,-1.3591762,1.0141394,0.0038852957,0.22277652,0.7770959,1.0125959,0.6078448,-0.8788841,1.168125,-0.2554114,0.44068232,-0.11265098,0.6501608,0.5803561,0.33658966,-0.00045896653,-0.40143687,-0.9642363,0.03532712,0.30535233,1.2171373,-0.50728786,-0.2821123,-0.36442262,-0.25256735,-0.5664595,-0.38868237,-0.7230921,0.12457135,angry
0.3449574,0.9092768,0.7123015,1.6773448,0.65504885,0.6784334,1.9674867,0.04591693,1.7458041,-0.05332371,0.9309584,0.109753326,0.40070271,-0.3579089,0.25613895,0.86863315,1.5387193,-0.023310887,-0.1677258,-0.32647976,1.3643283,-0.5072406,1.4001293,-0.46267474,0.62430507,0.018589407,1.7103403,-0.30915484,-0.8699862,0.19689572,-1.1369073,-1.0960207,-1.4671435,-1.817902,-1.5891235,-1.0670089,-0.77609,-0.9353273,-0.687556,0.69281995,-0.48507273,0.66330606,1.4844527,-0.3043367,-0.71176237,0.206675,-0.040342268,0.7712145,0.9637131,-0.010662002,0.4464735,-0.2831188,1.372829,0.7938339,-0.23780194,0.019302605,-0.37697145,-0.7730181,-0.68651503,-0.6151749,-0.92040205,-0.61442316,-0.3903523,-0.59023356,-0.35453096,-0.24614194,-0.28241175,0.77494377,1.0837966,-0.38663265,-0.13844945,0.24770322,0.7291378,0.5322105,0.5267784,-0.21626703,0.8063601,-0.5539279,0.8244805,0.87671113,0.29463395,-0.6626896,0.3449583,-0.08501448,neutral
1.0661505,1.3489666,2.1403067,2.0042894,1.2420784,2.2320778,2.4512765,0.9898311,1.2328112,0.434266,0.91864157,-0.5815023,0.518453,-1.1596433,0.055357456,0.39639622,0.78229904,0.030035837,0.009193333,0.49383914,0.7429316,-0.17707576,0.98312026,-0.8487038,1.6224072,-0.4090561,1.7118367,-0.30465755,-0.90296566,0.026742235,-1.2890083,-1.1649778,-1.4009798,-1.6282285,-1.2944602,-0.6757432,-0.40716788,-0.6367133,-0.48511812,-0.059037123,0.49403146,0.59507006,0.260796,-0.3415442,0.013586458,2.1019115,0.18288219,-0.4344851,-0.0069309548,-0.74548286,1.1222334,-1.01069,1.2660643,0.4405332,-0.55606985,-0.10490853,-0.25165468,-0.35309267,-0.05210203,0.09754275,-0.122819394,0.28836435,0.4328706,-0.069913946,-0.31187958,-1.1512889,-0.003469097,-0.026819926,-0.92340183,-0.60053444,-0.029142529,2.0740614,-0.0061912914,-0.5646392,-0.9964464,-0.8006722,0.16552517,-1.1214927,1.0004206,0.6503229,0.9901083,-0.3831853,1.0661521,-0.81176203,calm
-1.3835133,-0.9554561,-0.15986723,-0.31768575,-1.1347176,-0.6325038,2.2765906,-0.71300936,0.30929253,-1.1777287,-0.28374994,0.1227312,-0.35472882,-0.524982,-0.5560663,0.455052,1.910912,0.65978324,0.50355107,0.79357624,1.1907864,-0.46309364,0.96381754,1.1783125,-0.44469228,-0.14252417,-0.4471789,0.7812149,-0.99109626,-0.9476135,-0.8859373,-0.7015787,-0.42161918,-1.5075693,1.5948766,-0.7591374,2.2071717,-1.1593239,0.32677805,-0.36670622,0.16526875,1.2472587,1.5687257,0.9385111,0.57535887,2.3216205,1.6676706,0.07426096,0.9574839,1.9476218,-0.013628709,-0.5309833,-1.1345135,0.25907502,1.1996311,0.29704174,1.0010978,1.1895308,-1.7465237,1.5079744,1.6106769,-0.31789172,-0.011490609,-1.0294659,1.2096068,0.27670237,-0.69799644,1.7662872,0.6845667,0.12238031,0.40205345,2.46633,0.91302574,1.4837805,-0.023581604,1.255746,0.466667,0.086434826,-1.1609493,-1.150972,-1.1045094,-0.36134386,-1.3835127,-0.71035373,angry
2.0058584,0.7097569,0.87681746,0.7718396,0.14703143,0.46157697,0.41424578,-1.8328036,0.56093943,0.70502824,0.3646091,1.4941438,0.6200898,-1.48529,0.09522272,-0.2515105,0.78799886,-0.11841646,0.027058044,-0.83365655,2.3819516,-0.7376015,0.47268,1.5682406,-0.88727254,0.14393611,0.17844512,-0.6765301,-1.2579578,0.80726564,-0.3272861,-0.53891116,-0.42371866,0.6579857,0.8022491,0.15495063,2.0270643,0.5095408,-0.29133424,0.5639821,0.86467457,0.37510994,0.7432715,0.031646438,-0.19694942,-0.95914596,2.2513092,0.36535355,0.39813557,1.6656338,-0.12516892,0.09449587,-1.5792533,2.002597,0.23098513,-0.25309944,0.84490097,-0.031600635,0.10301975,1.9481586,-0.393824,-2.353489,-0.55274445,-2.701324,-1.9406873,1.6799333,0.0017171376,0.31544614,-0.02405263,0.38812378,-0.026707862,0.01734846,2.5895872,1.4517047,-0.14268312,1.0659962,-0.104494154,0.2619723,1.9594542,2.2113824,2.0898392,-0.84352756,2.0058591,-1.29261,disgust
-1.4756113,-0.8449307,-0.2911896,-0.05170999,0.26681218,-0.62068325,0.8902648,0.98711854,-0.26159078,-0.12914453,-0.5269365,0.77078366,-0.097424746,0.016994335,-0.56948984,0.62320083,0.8857847,-1.1361555,1.3785491,-1.3959725,-1.015399,0.11893277,-0.46387884,0.796296,-1.799913,-0.604035,3.0952857,-1.2939291,-2.3537695,-0.38888532,-1.3138283,-0.82996154,-0.34195644,-0.7593667,-1.2019632,0.43827242,1.191443,0.95561904,0.42401412,2.221482,0.6178895,1.1299593,0.7513133,-0.7852728,1.7568678,-0.51494247,-0.21837568,0.22870556,-0.6521411,0.6481178,-1.3062325,-0.4790269,2.632512,0.4485909,-2.9899812,-1.7014337,-1.7292423,-1.6940641,-1.1344948,-1.1938144,-1.8755032,0.043826744,0.24619508,0.35810998,1.0894068,1.7506746,0.6449436,1.3537786,2.6844938,-0.8041536,1.8126354,-0.58454585,-0.5020452,0.24106964,-0.332743,0.45998684,-0.22791517,0.2739037,-1.9361314,-2.1474972,-1.6113065,0.39142132,-1.4756087,-0.3845355,angry
-0.8240601,0.8269209,0.32363695,0.45540664,0.6346548,0.5191251,0.98591834,0.9526053,1.2059776,0.017881028,0.3645584,1.2243277,-0.42421183,0.83109546,0.98436457,-1.4799818,-0.5941302,-0.9789663,-1.3134592,-1.466504,-0.71096313,-0.9081496,-0.60302764,-0.94840825,-1.2851931,-0.8639502,-1.1005971,0.65645856,0.34987137,-0.74535847,0.4827082,0.62788665,-0.9048018,-0.28336632,-0.27704722,0.5246584,0.2472194,-2.019537,-0.04646234,-1.388949,-0.719883,-1.2902032,-0.68364084,-0.53444123,-0.8910549,-0.7235266,0.168491,-0.31759784,-0.14420982,-0.31742847,-0.3330643,-0.9433242,-0.10919045,-0.49858445,-0.3964224,-0.97672623,-2.45418,0.84499234,0.92756784,0.1589593,1.3940423,-0.48473278,1.5371208,0.7038291,-0.33891022,-0.8647231,-0.61649907,-0.991346,-0.01548565,-0.21859168,0.16743056,-1.3408058,-0.45664632,0.4800572,-0.3013223,-0.41410604,-1.1930809,-0.8005643,-0.91250724,-0.9442838,-0.8840726,-0.3179936,-0.8240573,0.74160475,calm
-1.4702765,0.61557937,-0.16783255,0.28378353,0.7980317,0.22190176,1.1785442,0.9757668,0.23214415,0.57785106,0.4104651,0.2767658,-0.40889618,-0.097452864,0.76508707,-0.04990881,-0.6353652,-0.5405533,0.45664796,-1.802696,-0.7129731,0.034655415,-1.5964229,-0.2317628,-0.7368731,-0.6688101,1.3646129,-0.80665076,-0.9901373,0.07472361,-1.00647,-0.908596,-0.90470284,-0.51355004,0.3595475,0.42258412,0.19074072,1.8512467,2.6630564,1.4041439,-0.24692854,-0.5954427,-0.17034599,-0.092539266,0.36608598,-1.1142056,0.21144837,0.16218707,-1.4454255,0.68074805,-0.041052107,-0.2574646,1.1506687,0.8794815,-0.81301546,-0.12604775,-0.38549945,-0.9799974,-0.81890017,0.048064545,-1.0919608,-0.40438282,0.09115038,-1.2208655,0.011953416,0.9762511,-0.66345704,-0.47561914,0.4784211,-0.16683125,0.590302,-1.3351399,-0.26759022,-0.11624347,-0.24823219,0.15144621,-1.1484244,-0.49634495,-1.7204136,-1.6756988,-1.7504163,-0.8052833,-1.4702787,-0.17743653,surprised
-0.85033536,1.0208304,-0.1395435,0.50298554,1.5538055,-0.22613445,1.6288122,1.7189693,0.4546292,0.42084134,0.17498943,1.0958593,0.660391,2.1868796,1.2508756,0.19965236,0.75707906,-0.57722217,1.4243914,-1.1718805,-0.37702814,0.13926736,-0.21486269,1.3554704,-1.1864539,-0.12917073,-1.3714192,-1.8460803,0.4426289,0.21646082,-0.8204867,0.5656578,-0.22322063,0.08936257,0.5226223,-0.044428553,-0.82023793,-0.84018975,0.92288744,-0.50970775,0.3089821,-0.19845614,0.7334862,-0.7354845,0.5269539,-0.6237682,0.901609,-0.3676954,-0.62274253,2.1298199,-1.4075378,0.42590573,-0.7414673,-0.79959357,1.7462766,2.7288556,-0.27597597,2.126172,-0.39893597,-1.6943908,-0.50763035,-0.6916307,-0.89451855,-0.9173352,-0.43898836,0.30303094,-0.24551128,0.07085019,1.7293876,-0.94217604,0.8038707,-0.8149268,0.058934756,0.73893684,-0.66920316,1.6256425,-1.1007965,0.7495997,-0.6678474,-1.0228122,-1.2699196,1.9959823,-0.85033524,2.5505457,angry
-1.1815317,-0.29701987,0.53444004,0.4213231,1.4400308,0.5371003,1.0381883,1.6889665,0.74445087,1.1013733,0.26820418,1.1536565,1.075032,1.3288494,-0.50349176,-0.9318353,0.104250856,-1.2046435,0.25889182,-1.2765305,-1.1921773,0.745394,-0.12729862,0.6434099,-1.066126,-0.046469823,-1.6347206,-0.6443844,0.2804079,-0.10208775,-0.4833542,0.51562303,0.17058705,0.2702232,0.9812759,0.1516322,0.36438054,0.022107573,0.7686965,-1.3057424,-0.87162715,-1.4298679,0.47978312,-1.8587542,-0.45655072,-0.96627843,-0.44591883,0.0483347,-1.0342072,-0.34258384,-0.89058125,0.35265353,-0.43640447,-0.5594556,0.65976876,3.0039077,0.3260674,3.1616848,0.2538146,-2.0408535,0.33722284,-1.8410863,-0.7406338,-0.73372775,-1.8201367,-0.41144782,-1.0344979,-1.039281,1.6280328,-2.3555658,1.0519193,-0.77107847,-0.19728959,0.47617072,0.017956503,-0.57063746,-1.2824148,-0.23853171,-1.1258548,-1.491707,-1.1035963,0.98824316,-1.1815304,0.9035245,fearful
-1.2393094,0.9572263,0.25502452,0.295751,0.87098163,0.4031239,0.6622072,0.25845206,-0.04170128,0.6167462,-0.06193157,0.42822075,0.2017135,0.90956694,1.1436251,0.0522729,-0.2268845,-0.36110607,0.23456696,-1.0874187,0.45742244,0.15308502,-1.2048943,0.1782086,-1.4972574,-1.1039346,0.47226936,-1.9380312,-0.15761235,-1.0999383,-2.4493942,-0.29960006,0.22057398,1.9386848,0.6066639,-1.5271493,0.99204814,1.9862117,0.42754573,1.2946371,0.20743588,0.17247532,-0.3982212,-1.1762236,0.71734977,-1.1621149,1.8527408,-0.40748546,-1.2422837,0.2762104,-1.4241842,-0.64663076,0.5345794,-0.060435776,0.013280679,-1.7583159,-1.5710231,-0.44556394,-0.35889566,0.27094087,-0.7720842,-0.99893004,0.53947526,-1.4476837,-1.6415193,0.611891,0.25819194,0.23396291,-0.06920359,-1.3488042,0.37289828,-0.82456475,2.35267,-0.23643842,-1.3969183,0.4931444,-1.910577,-0.36919436,-0.7259557,-0.5264407,-1.5034295,0.18891639,-1.2393063,1.0263017,surprised
-2.399459,0.4490974,0.044655908,0.8094936,1.2065613,0.34959227,1.0356846,0.9707716,0.23147433,0.35338718,0.44322544,0.73560774,0.36144668,2.039399,0.8983313,0.5678034,-0.19389677,-0.81761235,0.02337532,-1.9510559,-1.034653,-0.08966164,-1.7030268,-0.29878306,-1.5140312,-1.1333407,1.3382488,-1.4738778,-2.2112246,-1.2097222,-1.620277,-0.7685852,-0.45720866,-0.07723036,0.649434,1.464102,1.6011124,1.3486197,1.4534203,1.3945127,0.28321725,-0.21500818,-1.172539,-0.7699512,0.015872857,-2.2737672,0.038543582,-0.08658373,-1.551973,0.5647217,-0.97240776,-0.6397336,0.9624449,-0.4601491,-1.554713,-0.9086823,-0.91115004,-0.7428161,-0.24392304,0.10254658,-0.13849798,0.11364496,0.094821125,-0.20687595,-0.014438425,1.2160759,-0.31651032,0.3031601,-0.41078869,-0.052704725,-0.07983625,-1.783242,1.1955156,0.7048597,-1.1237249,0.5075491,-0.88643265,-0.512755,-1.4231648,-1.2518054,-2.6842442,1.1630362,-2.3994586,1.9788014,surprised
-0.61050373,-0.432186,-0.24518502,-0.26858202,1.0136464,0.040841434,0.72348833,0.76357406,-0.2669284,1.2416098,-0.042376738,0.82692933,0.6425996,0.98250467,-0.83049476,-0.6022374,-0.0854244,-0.90540725,0.5626467,-1.285414,-0.7673492,1.1635547,-0.14499812,0.4277985,-1.5965333,-0.8208623,-0.7682348,-1.2912408,0.19779837,-0.15316354,-0.4905512,-0.1432612,-0.17015854,1.0748546,0.8451728,-0.28202283,-0.33684066,-0.5333392,0.023514321,-1.0536195,-1.4028268,-1.1064578,0.33374697,-1.2341624,0.6122096,-1.264379,-0.019990982,0.30700403,-0.9630368,1.0654017,-0.990112,-0.396061,-0.61036444,-0.056163937,0.71114606,2.9365547,-0.49166644,2.0074224,-0.25845307,-1.4631873,1.1301692,-1.1271873,0.15459539,-0.65475535,-2.5067148,-0.28746226,-1.1960282,-0.47061253,1.580386,-1.7750891,0.70115316,-0.74246836,-0.19545616,0.907252,-0.4222763,0.9660841,-1.1084995,0.6517455,-0.54923177,-0.097051434,-0.4230299,0.23502782,-0.61050564,0.51717454,fearful
-1.1295061,-0.18158782,0.23618922,0.55993295,1.0943091,0.36927497,1.0519608,1.6063132,0.42786568,0.9389615,0.25770578,0.6347438,0.89916337,1.1727424,-0.64200175,-1.1602836,0.9069516,-0.7289556,0.060141437,-1.4248592,-1.4466228,0.08550984,0.05263145,-0.41385376,-1.1711721,-0.45682687,0.28779817,-0.34484714,0.6942652,-1.7431524,-1.2191411,1.123912,-0.40021673,-0.4026301,0.27924433,-0.5630533,-0.23237862,-0.75875324,0.34958893,-0.15296383,-1.5022993,-1.5244704,1.2443994,-0.38708854,0.080761135,-0.9672208,-0.8939435,-1.0577006,-0.9304388,-0.32505116,-0.2920879,-0.48862666,-0.9724761,-1.3588128,0.41554168,-1.5985144,-1.8025756,0.5794433,2.5829153,0.850176,2.3357987,0.81874377,3.172164,1.7850131,0.009408272,-0.31229055,-1.3899782,-1.7643207,2.0612411,-0.92608017,0.059119962,0.14187768,-1.4797672,-0.10043458,-1.0074816,0.8491374,-0.58666486,-0.23813626,-0.78802645,-0.65483874,0.19288433,-1.312549,-1.1295093,0.6979355,fearful
-1.9508525,-0.061321918,0.20973824,0.5675918,0.9840835,0.3855883,1.230591,1.4377081,0.4506011,1.0984465,0.76397556,0.758498,0.76688105,0.942594,0.10871584,-0.8519899,-0.0004059648,-0.35604224,0.55698735,-2.0692332,-1.1657248,-0.0523613,-0.8309187,-1.0687135,-1.5200981,-1.3250679,2.882602,-0.6008791,-1.3124349,0.5332546,-1.244795,-1.2070214,-1.4055337,-1.1925231,-0.70429265,0.20832078,0.6941462,0.934471,1.0568581,0.8690422,-1.2072648,-1.4830278,-0.8060395,-0.031067017,0.63911843,-1.051323,-0.17451274,-0.49139962,-0.24003397,0.15868421,-0.95494026,-1.4120606,1.6133586,0.8739905,-0.09749474,-0.46508253,-0.015047344,-0.77030176,-1.5031924,-0.27463913,-1.2794409,-1.3202375,-1.4480516,-1.2905335,-1.4280992,-0.37035134,-1.6090297,-1.0076561,0.053853083,0.036177747,1.1321367,-0.70413005,-0.4820624,0.6615202,0.19493578,1.2859107,-1.1464759,-0.57495433,-1.3483278,-1.3881993,-0.72616076,-1.6147214,-1.9508544,0.5516035,surprised
